source,target,SentDate,SentTime,Subject,MainSubject,sourceLabel,targetLabel
15,14,6/1/2014,12:21:00 PM,RE: Wellhead flow rate data,Work related,Lars.Azada,Felix.Balas
46,25,6/1/2014,12:28:00 PM,RE: Service anniversary,Work related,Stenig.Fusil,Orhan.Strum
25,46,6/1/2014,12:28:00 PM,RE: Service anniversary,Work related,Orhan.Strum,Stenig.Fusil
31,29,6/1/2014,12:30:00 PM,RE: New refueling policies - Effective February 1,Work related,Albina.Hafon,Dante.Coginian
31,37,6/1/2014,12:30:00 PM,RE: New refueling policies - Effective February 1,Work related,Albina.Hafon,Irene.Nant
31,35,6/1/2014,12:30:00 PM,RE: New refueling policies - Effective February 1,Work related,Albina.Hafon,Dylan.Scozzese
31,32,6/1/2014,12:30:00 PM,RE: New refueling policies - Effective February 1,Work related,Albina.Hafon,Benito.Hawelon
31,38,6/1/2014,12:30:00 PM,RE: New refueling policies - Effective February 1,Work related,Albina.Hafon,Valeria.Morlun
31,30,6/1/2014,12:30:00 PM,RE: New refueling policies - Effective February 1,Work related,Albina.Hafon,Adan.Morlun
31,27,6/1/2014,12:30:00 PM,RE: New refueling policies - Effective February 1,Work related,Albina.Hafon,Emile.Arpa
42,42,6/1/2014,12:34:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Nils.Calixto,Nils.Calixto
42,43,6/1/2014,12:34:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Nils.Calixto,Sven.Flecha
14,18,6/1/2014,12:36:00 PM,RE: Wellhead flow rate data,Work related,Felix.Balas,Birgitta.Frente
14,15,6/1/2014,12:36:00 PM,RE: Wellhead flow rate data,Work related,Felix.Balas,Lars.Azada
14,14,6/1/2014,12:36:00 PM,RE: Wellhead flow rate data,Work related,Felix.Balas,Felix.Balas
14,18,6/1/2014,12:37:00 PM,RE: Wellhead flow rate data,Work related,Felix.Balas,Birgitta.Frente
14,15,6/1/2014,12:37:00 PM,RE: Wellhead flow rate data,Work related,Felix.Balas,Lars.Azada
14,14,6/1/2014,12:37:00 PM,RE: Wellhead flow rate data,Work related,Felix.Balas,Felix.Balas
15,18,6/1/2014,12:39:00 PM,RE: Wellhead flow rate data,Work related,Lars.Azada,Birgitta.Frente
15,15,6/1/2014,12:39:00 PM,RE: Wellhead flow rate data,Work related,Lars.Azada,Lars.Azada
15,14,6/1/2014,12:39:00 PM,RE: Wellhead flow rate data,Work related,Lars.Azada,Felix.Balas
54,45,6/1/2014,12:44:00 PM,RE: Patrol schedule changes,Work related,Loreto.Bodrogi,Varja.Lagos
54,48,6/1/2014,12:44:00 PM,RE: Patrol schedule changes,Work related,Loreto.Bodrogi,Hennie.Osvaldo
54,54,6/1/2014,12:44:00 PM,RE: Patrol schedule changes,Work related,Loreto.Bodrogi,Loreto.Bodrogi
54,53,6/1/2014,12:44:00 PM,RE: Patrol schedule changes,Work related,Loreto.Bodrogi,Inga.Ferro
54,23,6/1/2014,12:48:00 PM,RE: Plants,Non-work related,Loreto.Bodrogi,Ingrid.Barranco
21,25,6/1/2014,12:56:00 PM,RE: IPO,Work related,Willem.Vasco-Pais,Orhan.Strum
21,21,6/1/2014,12:56:00 PM,RE: IPO,Work related,Willem.Vasco-Pais,Willem.Vasco-Pais
2,38,6/1/2014,1:01:00 PM,Favor - borrow hedge trimmer,Work related,Anda.Ribera,Valeria.Morlun
25,25,6/1/2014,1:05:00 PM,RE: IPO,Work related,Orhan.Strum,Orhan.Strum
25,21,6/1/2014,1:05:00 PM,RE: IPO,Work related,Orhan.Strum,Willem.Vasco-Pais
32,30,6/1/2014,1:07:00 PM,RE: New refueling policies - Effective February 1,Work related,Benito.Hawelon,Adan.Morlun
32,34,6/1/2014,1:07:00 PM,RE: New refueling policies - Effective February 1,Work related,Benito.Hawelon,Claudio.Hawelon
32,38,6/1/2014,1:07:00 PM,RE: New refueling policies - Effective February 1,Work related,Benito.Hawelon,Valeria.Morlun
32,28,6/1/2014,1:07:00 PM,RE: New refueling policies - Effective February 1,Work related,Benito.Hawelon,Varro.Awelon
32,31,6/1/2014,1:07:00 PM,RE: New refueling policies - Effective February 1,Work related,Benito.Hawelon,Albina.Hafon
32,27,6/1/2014,1:07:00 PM,RE: New refueling policies - Effective February 1,Work related,Benito.Hawelon,Emile.Arpa
32,37,6/1/2014,1:07:00 PM,RE: New refueling policies - Effective February 1,Work related,Benito.Hawelon,Irene.Nant
32,32,6/1/2014,1:07:00 PM,RE: New refueling policies - Effective February 1,Work related,Benito.Hawelon,Benito.Hawelon
32,29,6/1/2014,1:07:00 PM,RE: New refueling policies - Effective February 1,Work related,Benito.Hawelon,Dante.Coginian
51,51,6/1/2014,1:08:00 PM,RE: Inspection request for site,Work related,Felix.Resumir,Felix.Resumir
51,52,6/1/2014,1:08:00 PM,RE: Inspection request for site,Work related,Felix.Resumir,Hideki.Cocinaro
51,53,6/1/2014,1:08:00 PM,RE: Inspection request for site,Work related,Felix.Resumir,Inga.Ferro
51,45,6/1/2014,1:08:00 PM,RE: Inspection request for site,Work related,Felix.Resumir,Varja.Lagos
51,44,6/1/2014,1:08:00 PM,RE: Inspection request for site,Work related,Felix.Resumir,Kanon.Herrero
51,46,6/1/2014,1:08:00 PM,RE: Inspection request for site,Work related,Felix.Resumir,Stenig.Fusil
51,48,6/1/2014,1:08:00 PM,RE: Inspection request for site,Work related,Felix.Resumir,Hennie.Osvaldo
51,49,6/1/2014,1:08:00 PM,RE: Inspection request for site,Work related,Felix.Resumir,Isia.Vann
51,47,6/1/2014,1:08:00 PM,RE: Inspection request for site,Work related,Felix.Resumir,Edvard.Vann
51,54,6/1/2014,1:08:00 PM,RE: Inspection request for site,Work related,Felix.Resumir,Loreto.Bodrogi
26,27,6/1/2014,1:14:00 PM,Facilities preparations for VIP visit,Work related,Bertrand.Ovan,Emile.Arpa
26,28,6/1/2014,1:14:00 PM,Facilities preparations for VIP visit,Work related,Bertrand.Ovan,Varro.Awelon
26,29,6/1/2014,1:14:00 PM,Facilities preparations for VIP visit,Work related,Bertrand.Ovan,Dante.Coginian
26,31,6/1/2014,1:14:00 PM,Facilities preparations for VIP visit,Work related,Bertrand.Ovan,Albina.Hafon
26,32,6/1/2014,1:14:00 PM,Facilities preparations for VIP visit,Work related,Bertrand.Ovan,Benito.Hawelon
26,34,6/1/2014,1:14:00 PM,Facilities preparations for VIP visit,Work related,Bertrand.Ovan,Claudio.Hawelon
26,36,6/1/2014,1:14:00 PM,Facilities preparations for VIP visit,Work related,Bertrand.Ovan,Henk.Mies
26,38,6/1/2014,1:14:00 PM,Facilities preparations for VIP visit,Work related,Bertrand.Ovan,Valeria.Morlun
26,30,6/1/2014,1:14:00 PM,Facilities preparations for VIP visit,Work related,Bertrand.Ovan,Adan.Morlun
26,33,6/1/2014,1:14:00 PM,Facilities preparations for VIP visit,Work related,Bertrand.Ovan,Cecilia.Morluniau
26,37,6/1/2014,1:14:00 PM,Facilities preparations for VIP visit,Work related,Bertrand.Ovan,Irene.Nant
26,35,6/1/2014,1:14:00 PM,Facilities preparations for VIP visit,Work related,Bertrand.Ovan,Dylan.Scozzese
14,18,6/1/2014,1:16:00 PM,RE: Wellhead flow rate data,Work related,Felix.Balas,Birgitta.Frente
14,15,6/1/2014,1:16:00 PM,RE: Wellhead flow rate data,Work related,Felix.Balas,Lars.Azada
14,14,6/1/2014,1:16:00 PM,RE: Wellhead flow rate data,Work related,Felix.Balas,Felix.Balas
23,54,6/1/2014,1:21:00 PM,RE: Plants,Non-work related,Ingrid.Barranco,Loreto.Bodrogi
18,18,6/1/2014,1:23:00 PM,RE: Wellhead flow rate data,Work related,Birgitta.Frente,Birgitta.Frente
18,15,6/1/2014,1:23:00 PM,RE: Wellhead flow rate data,Work related,Birgitta.Frente,Lars.Azada
18,14,6/1/2014,1:23:00 PM,RE: Wellhead flow rate data,Work related,Birgitta.Frente,Felix.Balas
6,1,6/1/2014,1:24:00 PM,Question - Protocol for VIP visit,Work related,Carla.Forluniau,Mat.Bramar
6,2,6/1/2014,1:24:00 PM,Question - Protocol for VIP visit,Work related,Carla.Forluniau,Anda.Ribera
6,3,6/1/2014,1:24:00 PM,Question - Protocol for VIP visit,Work related,Carla.Forluniau,Rachel.Pantanal
6,4,6/1/2014,1:24:00 PM,Question - Protocol for VIP visit,Work related,Carla.Forluniau,Linda.Lagos
6,5,6/1/2014,1:24:00 PM,Question - Protocol for VIP visit,Work related,Carla.Forluniau,Ruscella.Mies.Haber
6,6,6/1/2014,1:24:00 PM,Question - Protocol for VIP visit,Work related,Carla.Forluniau,Carla.Forluniau
6,7,6/1/2014,1:24:00 PM,Question - Protocol for VIP visit,Work related,Carla.Forluniau,Cornelia.Lais
54,23,6/1/2014,1:26:00 PM,RE: Plants,Non-work related,Loreto.Bodrogi,Ingrid.Barranco
2,1,6/1/2014,1:29:00 PM,RE: Craft night,Work related,Anda.Ribera,Mat.Bramar
2,2,6/1/2014,1:29:00 PM,RE: Craft night,Work related,Anda.Ribera,Anda.Ribera
2,3,6/1/2014,1:29:00 PM,RE: Craft night,Work related,Anda.Ribera,Rachel.Pantanal
2,4,6/1/2014,1:29:00 PM,RE: Craft night,Work related,Anda.Ribera,Linda.Lagos
2,5,6/1/2014,1:29:00 PM,RE: Craft night,Work related,Anda.Ribera,Ruscella.Mies.Haber
2,6,6/1/2014,1:29:00 PM,RE: Craft night,Work related,Anda.Ribera,Carla.Forluniau
2,7,6/1/2014,1:29:00 PM,RE: Craft night,Work related,Anda.Ribera,Cornelia.Lais
34,37,6/1/2014,1:35:00 PM,Route suggestion for next shift,Work related,Claudio.Hawelon,Irene.Nant
34,33,6/1/2014,1:35:00 PM,Route suggestion for next shift,Work related,Claudio.Hawelon,Cecilia.Morluniau
34,35,6/1/2014,1:35:00 PM,Route suggestion for next shift,Work related,Claudio.Hawelon,Dylan.Scozzese
48,44,6/1/2014,1:42:00 PM,Concert tickets,Non-work related,Hennie.Osvaldo,Kanon.Herrero
7,1,6/1/2014,1:48:00 PM,RE: Craft night,Work related,Cornelia.Lais,Mat.Bramar
7,2,6/1/2014,1:48:00 PM,RE: Craft night,Work related,Cornelia.Lais,Anda.Ribera
7,3,6/1/2014,1:48:00 PM,RE: Craft night,Work related,Cornelia.Lais,Rachel.Pantanal
7,4,6/1/2014,1:48:00 PM,RE: Craft night,Work related,Cornelia.Lais,Linda.Lagos
7,5,6/1/2014,1:48:00 PM,RE: Craft night,Work related,Cornelia.Lais,Ruscella.Mies.Haber
7,6,6/1/2014,1:48:00 PM,RE: Craft night,Work related,Cornelia.Lais,Carla.Forluniau
7,7,6/1/2014,1:48:00 PM,RE: Craft night,Work related,Cornelia.Lais,Cornelia.Lais
38,2,6/1/2014,1:49:00 PM,RE: Favor - borrow hedge trimmer,Work related,Valeria.Morlun,Anda.Ribera
33,23,6/1/2014,1:54:00 PM,Supplies,Work related,Cecilia.Morluniau,Ingrid.Barranco
2,38,6/1/2014,1:59:00 PM,RE: Favor - borrow hedge trimmer,Work related,Anda.Ribera,Valeria.Morlun
30,34,6/1/2014,1:59:00 PM,RE: New refueling policies - Effective February 1,Work related,Adan.Morlun,Claudio.Hawelon
30,32,6/1/2014,1:59:00 PM,RE: New refueling policies - Effective February 1,Work related,Adan.Morlun,Benito.Hawelon
30,36,6/1/2014,1:59:00 PM,RE: New refueling policies - Effective February 1,Work related,Adan.Morlun,Henk.Mies
30,35,6/1/2014,1:59:00 PM,RE: New refueling policies - Effective February 1,Work related,Adan.Morlun,Dylan.Scozzese
30,38,6/1/2014,1:59:00 PM,RE: New refueling policies - Effective February 1,Work related,Adan.Morlun,Valeria.Morlun
30,37,6/1/2014,1:59:00 PM,RE: New refueling policies - Effective February 1,Work related,Adan.Morlun,Irene.Nant
30,29,6/1/2014,1:59:00 PM,RE: New refueling policies - Effective February 1,Work related,Adan.Morlun,Dante.Coginian
30,27,6/1/2014,1:59:00 PM,RE: New refueling policies - Effective February 1,Work related,Adan.Morlun,Emile.Arpa
30,30,6/1/2014,1:59:00 PM,RE: New refueling policies - Effective February 1,Work related,Adan.Morlun,Adan.Morlun
30,28,6/1/2014,1:59:00 PM,RE: New refueling policies - Effective February 1,Work related,Adan.Morlun,Varro.Awelon
28,32,6/1/2014,2:01:00 PM,RE: Don't text and drive!,Work related,Varro.Awelon,Benito.Hawelon
28,33,6/1/2014,2:01:00 PM,RE: Don't text and drive!,Work related,Varro.Awelon,Cecilia.Morluniau
28,28,6/1/2014,2:01:00 PM,RE: Don't text and drive!,Work related,Varro.Awelon,Varro.Awelon
28,31,6/1/2014,2:01:00 PM,RE: Don't text and drive!,Work related,Varro.Awelon,Albina.Hafon
28,29,6/1/2014,2:01:00 PM,RE: Don't text and drive!,Work related,Varro.Awelon,Dante.Coginian
28,34,6/1/2014,2:01:00 PM,RE: Don't text and drive!,Work related,Varro.Awelon,Claudio.Hawelon
29,40,6/1/2014,2:05:00 PM,Congratulations on your service anniversary,Work related,Dante.Coginian,Lucas.Alcazar
42,42,6/1/2014,2:16:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Nils.Calixto,Nils.Calixto
42,43,6/1/2014,2:16:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Nils.Calixto,Sven.Flecha
21,25,6/1/2014,2:19:00 PM,RE: IPO,Work related,Willem.Vasco-Pais,Orhan.Strum
21,21,6/1/2014,2:19:00 PM,RE: IPO,Work related,Willem.Vasco-Pais,Willem.Vasco-Pais
32,34,6/1/2014,2:19:00 PM,RE: New refueling policies - Effective February 1,Work related,Benito.Hawelon,Claudio.Hawelon
32,29,6/1/2014,2:19:00 PM,RE: New refueling policies - Effective February 1,Work related,Benito.Hawelon,Dante.Coginian
32,38,6/1/2014,2:19:00 PM,RE: New refueling policies - Effective February 1,Work related,Benito.Hawelon,Valeria.Morlun
32,31,6/1/2014,2:19:00 PM,RE: New refueling policies - Effective February 1,Work related,Benito.Hawelon,Albina.Hafon
32,27,6/1/2014,2:19:00 PM,RE: New refueling policies - Effective February 1,Work related,Benito.Hawelon,Emile.Arpa
32,33,6/1/2014,2:19:00 PM,RE: New refueling policies - Effective February 1,Work related,Benito.Hawelon,Cecilia.Morluniau
32,30,6/1/2014,2:19:00 PM,RE: New refueling policies - Effective February 1,Work related,Benito.Hawelon,Adan.Morlun
32,32,6/1/2014,2:19:00 PM,RE: New refueling policies - Effective February 1,Work related,Benito.Hawelon,Benito.Hawelon
32,28,6/1/2014,2:19:00 PM,RE: New refueling policies - Effective February 1,Work related,Benito.Hawelon,Varro.Awelon
9,15,6/1/2014,2:22:00 PM,Meeting,Work related,Axel.Calzas,Lars.Azada
29,38,6/1/2014,2:23:00 PM,RE: New refueling policies - Effective February 1,Work related,Dante.Coginian,Valeria.Morlun
29,31,6/1/2014,2:23:00 PM,RE: New refueling policies - Effective February 1,Work related,Dante.Coginian,Albina.Hafon
29,28,6/1/2014,2:23:00 PM,RE: New refueling policies - Effective February 1,Work related,Dante.Coginian,Varro.Awelon
29,32,6/1/2014,2:23:00 PM,RE: New refueling policies - Effective February 1,Work related,Dante.Coginian,Benito.Hawelon
29,29,6/1/2014,2:23:00 PM,RE: New refueling policies - Effective February 1,Work related,Dante.Coginian,Dante.Coginian
32,29,6/1/2014,2:26:00 PM,RE: Route suggestion for next shift,Work related,Benito.Hawelon,Dante.Coginian
32,31,6/1/2014,2:26:00 PM,RE: Route suggestion for next shift,Work related,Benito.Hawelon,Albina.Hafon
32,32,6/1/2014,2:26:00 PM,RE: Route suggestion for next shift,Work related,Benito.Hawelon,Benito.Hawelon
32,36,6/1/2014,2:26:00 PM,RE: Route suggestion for next shift,Work related,Benito.Hawelon,Henk.Mies
42,42,6/1/2014,2:28:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Nils.Calixto,Nils.Calixto
42,43,6/1/2014,2:28:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Nils.Calixto,Sven.Flecha
9,14,6/1/2014,2:30:00 PM,RE: Wellhead flow rate data,Work related,Axel.Calzas,Felix.Balas
9,15,6/1/2014,2:30:00 PM,RE: Wellhead flow rate data,Work related,Axel.Calzas,Lars.Azada
9,11,6/1/2014,2:30:00 PM,RE: Wellhead flow rate data,Work related,Axel.Calzas,Elsa.Orilla
9,18,6/1/2014,2:30:00 PM,RE: Wellhead flow rate data,Work related,Axel.Calzas,Birgitta.Frente
9,13,6/1/2014,2:30:00 PM,RE: Wellhead flow rate data,Work related,Axel.Calzas,Kare.Orilla
9,12,6/1/2014,2:30:00 PM,RE: Wellhead flow rate data,Work related,Axel.Calzas,Isande.Borrasca
9,19,6/1/2014,2:30:00 PM,RE: Wellhead flow rate data,Work related,Axel.Calzas,Gustav.Cazar
9,9,6/1/2014,2:30:00 PM,RE: Wellhead flow rate data,Work related,Axel.Calzas,Axel.Calzas
9,20,6/1/2014,2:30:00 PM,RE: Wellhead flow rate data,Work related,Axel.Calzas,Vira.Frente
31,29,6/1/2014,2:33:00 PM,RE: Route suggestion for next shift,Work related,Albina.Hafon,Dante.Coginian
31,31,6/1/2014,2:33:00 PM,RE: Route suggestion for next shift,Work related,Albina.Hafon,Albina.Hafon
31,32,6/1/2014,2:33:00 PM,RE: Route suggestion for next shift,Work related,Albina.Hafon,Benito.Hawelon
31,36,6/1/2014,2:33:00 PM,RE: Route suggestion for next shift,Work related,Albina.Hafon,Henk.Mies
2,1,6/1/2014,2:38:00 PM,RE: Craft night,Work related,Anda.Ribera,Mat.Bramar
2,2,6/1/2014,2:38:00 PM,RE: Craft night,Work related,Anda.Ribera,Anda.Ribera
2,3,6/1/2014,2:38:00 PM,RE: Craft night,Work related,Anda.Ribera,Rachel.Pantanal
2,4,6/1/2014,2:38:00 PM,RE: Craft night,Work related,Anda.Ribera,Linda.Lagos
2,5,6/1/2014,2:38:00 PM,RE: Craft night,Work related,Anda.Ribera,Ruscella.Mies.Haber
2,6,6/1/2014,2:38:00 PM,RE: Craft night,Work related,Anda.Ribera,Carla.Forluniau
2,7,6/1/2014,2:38:00 PM,RE: Craft night,Work related,Anda.Ribera,Cornelia.Lais
20,12,6/1/2014,2:43:00 PM,Wellhead flow rate data,Work related,Vira.Frente,Isande.Borrasca
20,11,6/1/2014,2:43:00 PM,Wellhead flow rate data,Work related,Vira.Frente,Elsa.Orilla
20,14,6/1/2014,2:43:00 PM,Wellhead flow rate data,Work related,Vira.Frente,Felix.Balas
20,10,6/1/2014,2:43:00 PM,Wellhead flow rate data,Work related,Vira.Frente,Brand.Tempestad
20,13,6/1/2014,2:43:00 PM,Wellhead flow rate data,Work related,Vira.Frente,Kare.Orilla
20,17,6/1/2014,2:43:00 PM,Wellhead flow rate data,Work related,Vira.Frente,Adra.Nubarron
20,15,6/1/2014,2:43:00 PM,Wellhead flow rate data,Work related,Vira.Frente,Lars.Azada
20,8,6/1/2014,2:43:00 PM,Wellhead flow rate data,Work related,Vira.Frente,Marin.Onda
20,19,6/1/2014,2:43:00 PM,Wellhead flow rate data,Work related,Vira.Frente,Gustav.Cazar
5,1,6/1/2014,2:53:00 PM,RE: Craft night,Work related,Ruscella.Mies.Haber,Mat.Bramar
5,2,6/1/2014,2:53:00 PM,RE: Craft night,Work related,Ruscella.Mies.Haber,Anda.Ribera
5,3,6/1/2014,2:53:00 PM,RE: Craft night,Work related,Ruscella.Mies.Haber,Rachel.Pantanal
5,4,6/1/2014,2:53:00 PM,RE: Craft night,Work related,Ruscella.Mies.Haber,Linda.Lagos
5,5,6/1/2014,2:53:00 PM,RE: Craft night,Work related,Ruscella.Mies.Haber,Ruscella.Mies.Haber
5,6,6/1/2014,2:53:00 PM,RE: Craft night,Work related,Ruscella.Mies.Haber,Carla.Forluniau
5,7,6/1/2014,2:53:00 PM,RE: Craft night,Work related,Ruscella.Mies.Haber,Cornelia.Lais
21,25,6/1/2014,2:57:00 PM,RE: IPO,Work related,Willem.Vasco-Pais,Orhan.Strum
21,21,6/1/2014,2:57:00 PM,RE: IPO,Work related,Willem.Vasco-Pais,Willem.Vasco-Pais
44,48,6/1/2014,3:04:00 PM,RE: Concert tickets,Non-work related,Kanon.Herrero,Hennie.Osvaldo
44,42,6/1/2014,3:05:00 PM,Late for meeting,Work related,Kanon.Herrero,Nils.Calixto
43,42,6/1/2014,3:11:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Sven.Flecha,Nils.Calixto
43,43,6/1/2014,3:11:00 PM,RE: GT-SeismicProcessorPro Bug Report,Work related,Sven.Flecha,Sven.Flecha
34,3,6/1/2014,3:14:00 PM,Are you buying coffee?,Non-work related,Claudio.Hawelon,Rachel.Pantanal
23,33,6/1/2014,3:17:00 PM,RE: Supplies,Work related,Ingrid.Barranco,Cecilia.Morluniau
33,23,6/1/2014,3:27:00 PM,RE: Supplies,Work related,Cecilia.Morluniau,Ingrid.Barranco
5,1,6/1/2014,3:30:00 PM,RE: Craft night,Work related,Ruscella.Mies.Haber,Mat.Bramar
5,2,6/1/2014,3:30:00 PM,RE: Craft night,Work related,Ruscella.Mies.Haber,Anda.Ribera
5,3,6/1/2014,3:30:00 PM,RE: Craft night,Work related,Ruscella.Mies.Haber,Rachel.Pantanal
5,4,6/1/2014,3:30:00 PM,RE: Craft night,Work related,Ruscella.Mies.Haber,Linda.Lagos
5,5,6/1/2014,3:30:00 PM,RE: Craft night,Work related,Ruscella.Mies.Haber,Ruscella.Mies.Haber
5,6,6/1/2014,3:30:00 PM,RE: Craft night,Work related,Ruscella.Mies.Haber,Carla.Forluniau
5,7,6/1/2014,3:30:00 PM,RE: Craft night,Work related,Ruscella.Mies.Haber,Cornelia.Lais
1,3,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Rachel.Pantanal
1,15,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Lars.Azada
1,14,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Felix.Balas
1,12,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Isande.Borrasca
1,9,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Axel.Calzas
1,19,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Gustav.Cazar
1,16,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Lidelse.Dedos
1,18,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Birgitta.Frente
1,20,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Vira.Frente
1,17,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Adra.Nubarron
1,8,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Marin.Onda
1,13,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Kare.Orilla
1,11,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Elsa.Orilla
1,10,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Brand.Tempestad
1,23,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Ingrid.Barranco
1,24,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Ada.Campo-Corrente
1,22,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Sten.Sanjorge.Jr
1,25,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Orhan.Strum
1,21,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Willem.Vasco-Pais
1,26,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Bertrand.Ovan
1,31,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Albina.Hafon
1,32,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Benito.Hawelon
1,34,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Claudio.Hawelon
1,36,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Henk.Mies
1,38,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Valeria.Morlun
1,30,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Adan.Morlun
1,33,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Cecilia.Morluniau
1,37,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Irene.Nant
1,35,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Dylan.Scozzese
1,40,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Lucas.Alcazar
1,41,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Isak.Baza
1,39,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Linnea.Bergen
1,42,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Nils.Calixto
1,43,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Sven.Flecha
1,52,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Hideki.Cocinaro
1,53,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Inga.Ferro
1,54,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Loreto.Bodrogi
1,49,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Isia.Vann
1,46,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Stenig.Fusil
1,48,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Hennie.Osvaldo
1,44,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Kanon.Herrero
1,45,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Varja.Lagos
1,50,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Minke.Mies
1,51,6/1/2014,3:42:00 PM,All staff announcement,Work related,Mat.Bramar,Felix.Resumir
